Comment,Likes,Time,Author
Indonesia gelap,0,2 bulan yang lalu,@wonggembulwonggembul
Artinya semakin tidak percaya nya masyarakat KPD polisi utk menangani kasus2 besar,0,2 bulan yang lalu,@PrabowoDonySulistyo
Pemerintah kebanyakan drama dagelan😂😂😂,0,2 bulan yang lalu,@otot9004
Tidak setuju,0,2 bulan yang lalu,@cahyanugraha4224
khuatiri tni akn berjuang untuk golongan alorgaki dn harta,0,2 bulan yang lalu,@zaidizaidan5883
"Karna kita sdh ke enakkan dgn kebiasaan begini,, maka saat di datangkan yg baru kita alargi,, Pd hal aturan nya sdh ada dan sdh ada batasan nya  jg sdh di cantumkan...
Mungkin karna terlalu di besar2kan dgn di sahkan UU TNI ini, se olah2 angker jadinya..
Pd hal banyak yg lbh angker sebelum UU TNI ada..yaitu Aturan TKA dan Aturan KKN yg di buat oleh JOKOWI,, Tetapi kenapa diam tdk ada protesnya..
Yg perlu kita garis bawahi Bahwa utk menguatkan terlaksananya Program  Pak Prabowo merasa perlu di buatnya UU TNI supaya beliau kuat utk menjalankan Program tsb..",0,2 bulan yang lalu,@GianReso
Gaush lebay. Ga ada dampaknya,0,2 bulan yang lalu,@Gopras16
"Pemimpin berlatarbelakang TNI lebih baik😮 😮para mahasewa pendemo baca baik baik isi dari Revisi UU TNI ini dulu baru demo😮 kami rakyat Indonesia sangat kecewa dengan aksi demo kalian, baca dan mengerti baik baik isi dari Revisi UU TNI ini😮 jangan salah tafsir😮 kalian orang orang intelek pahami baik baik😮kalian penerus bangsa Indonesia😮",1,2 bulan yang lalu,@Gabriel-y2x6t
Revisi UU TNI 😮sesungguhnya tidak berpengaruh terhadap kami rakyat Indonesia😮 kami rakyat Indonesia menginginkan kedamaian😮 ketenteraman😮 kesejahteraan😮 keamanan😮 keutuhan bangsa😮dalam NKRI😮,1,2 bulan yang lalu,@Gabriel-y2x6t
"Fraksi korup dpr tak benar2 berani mengesahkan UU TNI karena itu hanya melempar bola panas saja, mereka hanya berani mengesahkan UU KEPOLISIAN saja yang ini yang harus diwaspadai karena sebagai tameng mereka",0,2 bulan yang lalu,@ekoharyono6816
Bacat lo,0,2 bulan yang lalu,@fikrihermawan7421
Mantap....,0,2 bulan yang lalu,@akangaleng
jokowu itu komunis,0,2 bulan yang lalu,@AndiFirman-gf3qe
Masarakat gk takut tni ..yang takut itu para pejabat gk leluàsa korupsi.. saya masarakat ah santai  aja,0,2 bulan yang lalu,@dedecahyana9
"Kenapa perampasan aset koruptor kok gak di setujui , semoga kalian terlagnat kalau tidak setujui perampasan aset",0,2 bulan yang lalu,@siapengchannel
adakan kembali Fraksi TNI dan Polri...,0,2 bulan yang lalu,@budisaputra7716
Kesalahan zaman Sukarno dan Suharto di ulang dulu Duwi fungsi ABRI dan akibatnya kalian pasti tau. Bayangin aja km punya senjata dan punya kuasa trus siapa yg brani Ama kamu 🤦🤦🤦🤦,0,2 bulan yang lalu,@BudiKuncoro-l5p
Makin kesini makin hancur pak  presiden ... Haduhhh hancur pak,0,2 bulan yang lalu,@DendikurniawanDendi-wg4cn
Ini persis spt jaman  suharto banyak tni yg menjabat sipil mulai dr bupati sampe gubernur,0,2 bulan yang lalu,@FuadAnwar-n5w
Korupsi di jaga sampai mati oleh negara ini sungguh kalian penguasa serakah selalu buat masyarakat tersiksa,0,2 bulan yang lalu,@LeeGiu
Justru negara lebih kuat kalo TNI DI ATAS NAUNGAN KAPOLRI,0,2 bulan yang lalu,@lanangJagat-z9c
maka nya jangan lagi² debat Ama TNI lu tau kn TNI 😂,0,2 bulan yang lalu,@User_fkymo387
Mndig tni turun lgsug ke lapangan seperti jaman Suharto,0,2 bulan yang lalu,@hanifgiandrakurniawan
Kalau UUD TNI disahkan masyarakat sipil pun bisa mungajukan mengang senjata api  tapi bukan ke pemerintah indonesia ke pak putin atau donal trum. Biar bangkit lagi gerakan gerakan yang telah tidur  mau pisah wilayah dengan indonesia. Klw pemimpin sibuk untuk memikirkan kekuasaan bisa bisa rakyatnya bisa muak.,0,2 bulan yang lalu,@ayahrizky609
"Masyarakat
. Ngak msalah. Yng. Ribut. Cuma. Mahasewa.",0,2 bulan yang lalu,@KatonCahyo-y1w
"Masih kurang aja sama posisi jabatan dibagian militer??
Bisa makin jadi kesewenang-wenangan",0,2 bulan yang lalu,@edayfaraday8349
"Apa bedanya TNI dan Polri...Polisi juga punya kewenangan luas . Kenapa ketika TNI berperan penting di ributkan . Saya menduga ada indikasi kecemburuan terhadap aktifnya TNI yang meluas.  Dan ada mobilisasi untuk menolaknya . 


Apakah sengaja dibenturkan demonstran dengan Polisi ? Siapa dalangnya . Yok kita cari Bersama 
.semoga Indonesia makin jaya ..",0,2 bulan yang lalu,@agussetyawan7669
"Apa pun yg di buat pemerintah pasti salah . 
Tujuan nya jelas Prabowo harus turun. 😀",0,2 bulan yang lalu,@ahmadsopyan5161
"Yg jelas, nnti makin banyak koruptor lebih ugal-ugalan, krn mereka oknum militer.....😂😂😂😂🎉🎉",0,2 bulan yang lalu,@jembyful
"Saya lebih setuju dn sangat mendukung RUU TNI.

saya lebih percaya dg TNI,karena TNI lebih merakyat, dn itu yg kami rasakan. Semoga Allah azza wajalla limpahkan keberkahan dan melindungi pak presiden kita PK Prabowo. Takbir Allahu Akbar",0,2 bulan yang lalu,@sapbercahfarm3496
"terus maju tni ku...
hanya pk"" yg menghalangi tni terus maju..",0,2 bulan yang lalu,@nafasadam1034
"ayo, siapa yang pilih, dia ikut bertanggung jawab",0,2 bulan yang lalu,@rahmadmedia
Tp bayak korupsi  orang orang sipil,0,2 bulan yang lalu,@nagaangkasa1125
Halah TNI juga sipil lho awalnya juga dari sipil,0,2 bulan yang lalu,@nagaangkasa1125
Semoga bisa segera di sahkan,0,2 bulan yang lalu,@slow_respon83
Sah kan uu Perampasan Aset Koruptor,0,2 bulan yang lalu,@IjerNababan-e6d
Saya setuju.,0,2 bulan yang lalu,@SuhairiHeri-u4y
Bravo tni,0,2 bulan yang lalu,@henutanaya6834
La kemarin kemarin2 tni  nurunin baleho .kok pada diem. Tapi skrg kok malah ribut2 semua,0,2 bulan yang lalu,@makelarmakellar836
Tidak ada..lebih baik TNI jadi pemimpin..karena sipil koruptor menggila..aseng menggila.dan negara kacaau,0,2 bulan yang lalu,@drydep8911
Seru nih orang dalam lawan orang pusat.......,0,2 bulan yang lalu,@SamsulMaarip-z4l
Menjaga supremasi sipil katanya 😁,0,2 bulan yang lalu,@cynthialmj881
"Enggak ada masyalah UUD, TNI, asalkan UUD, perapasan asap di syahkan ,",0,2 bulan yang lalu,@RahmansyahRahman-kd1tt
Tidak layak sekali kalau tni di masukan nanti nya pasti akan ada perselisihan antara pihak tni dan sipil jadi tidak pantas sekali kalu tni dilihat kan ke dpr atau sipil ini secara tidak langsung menyusun kekuatannpolitik dgn melibatkan tni jadi n ya salah kaprah bayangkan nanti kalu politik di masukin tni bisa bisa memaafkan kekuatan tni untuk mendukung nya  jadi pada inti nya negara ini akan di kuasai tni rakyat sipil yg sengsarah 3:50,0,2 bulan yang lalu (diedit),@mujigunadi4472
Maaf saya sebagai masarakat sipil kurang setuju kayak orde baru kembali,0,2 bulan yang lalu,@kasimjuna
Kalian takut tni atau kalian boneka oligarki yg ketakutan tni masuk birokrasi,0,2 bulan yang lalu,@suntorosuntoro4581
"Perampasan aset rakyat,sekali an saja kalian sita rumah suami istri anak-anak rakyat kalian sita,pemerintah ini lebih kejam lebih biadab dari penjajahan tak punya otak tak punya hati, lebih baik bubar saja DPR-RI kalau kerjanya menjajah rakyat",0,2 bulan yang lalu,@anggianiarchalmawulan
"Perampasan aset rakyat,sekali an saja kalian sita rumah suami istri anak-anak rakyat kalian sita,pemerintah ini lebih kejam lebih biadab dari penjajahan tak punya otak tak punya hati",0,2 bulan yang lalu,@anggianiarchalmawulan
O t o r i t e r  negri konoha sdg dimulai,0,2 bulan yang lalu,@TriWolist
"Lanjut,,,",0,2 bulan yang lalu,@HendruGazali
"Kesuksesan Hilirisasi Korupsi dari Hulu sampai Hilir dipegang sipil membuat penguasa mengusik memasukan tni agar mudah di kendalikan. Aku mah sebagai umkm dan petani senang senang saja dipegang tni, aman terkendali🎉🎉🎉🎉❤❤❤😊😊😊",0,2 bulan yang lalu,@bengkeljalanan1747
Koruptor takut kalo TNI ada dimana-mana dan punya keleluasaan dalam tugasnya.,0,2 bulan yang lalu,@RompiHejovlog
Ancur ancur,0,2 bulan yang lalu,@HAQI-HAKIM
Demi mayor tedy akhirnya uu tni diubah mantap lah,0,2 bulan yang lalu,@theblue2444
"TNI klu ga seperti itu ga akan kaya, makanya pekerjaan sipil diambil",0,2 bulan yang lalu,@antonkusumaputra
Saya mmdukungmuuu brantas semuanya,0,2 bulan yang lalu,@ahyarrosidi7932
"Udh setuju aj, ad UU TNI, biar aktif lg jmn suharto, sy lbh setuju, biar pd mati mkn katet yg ugal2an, aktifkan tombol muuu TNI, sy ttp sutuju adanya UU TNI, tp lbh bagus lg kembali lg nmnya seperti dlu ABRI, klo bs kembali lg, namanya ABRI, biar ABRI yg kendaliin semua sipil,,😂😂😂",0,2 bulan yang lalu,@maulanaarsyil7365
Lnjutkn pk prabowooo,0,2 bulan yang lalu,@ahyarrosidi7932
"INTINYA PARA KORUPTOR YG TIDAK SETUJU DENGAN RUU TNI ,MREKA PADA KETAKUTAN PEMASUKANNYA BERKURANG INI FAKTAA....DAN PARA MAHASISWA SUDAH DI HASUTT SEMUA OLEH PEJABAT YANG TIDAK BERTANGGUNG JAWAWWW",0,2 bulan yang lalu (diedit),@ahyarrosidi7932
"Kl saya sih setuju sih keterlibatan TNI, soalnya tenaga sipil tdk disiplin dan KORUP. kl TNI sdh biasa disiplin. Apalagi selama pemerintahan pasca soeharto, PKI dgn santai masuk lg menjadi rakyat Indonesia dgn terang2  SAYA ANAK PKI.  AMANKAN NKRI BAIK ANCAMAN DARI DALAM MAUPUN ANCAMAN DARI LUAR",0,2 bulan yang lalu (diedit),@pojokilmu
"Indonesia dari jaman orde baru sampai sekarang pemerintahanya hanya bikin susah rakyat saja,, tidak baik2 aja",0,2 bulan yang lalu,@LaksanaLak-b7k
Bayar dobel orangnya satu.. Kaya negara ini jumlah penduduknya sedikit saja.. Ygbuat gaji dobel dialihkan untuk membuat lapangan pekerjaan saja lebih berdampak ke masyarakat.,0,2 bulan yang lalu,@ramelanramelan2635
Hanya mafia yg harus takut sama TNI. Untuk masyarakat tenang saja selama tidak berbuat salah yg merugikan masyarakat dan bangsa ini,0,2 bulan yang lalu,@MujionoSampit-ni7zr
Aku takut TNI bisa menguasai seluruh Indonesia dengan udang udang militer,0,2 bulan yang lalu,@saputra2287
Gimana nih apakah anda puas dengan president yang kalian pilih kemarin. Nyesal / senang atas kebijakan RUU TNI,0,2 bulan yang lalu,@mazzzbrooo7611
"Anies Baswedan,Rocky Gerung Saatnya Otak Pintar Anda disumbang kan pada ..""P&G""..Biar tidak larut dalam kedunguan dan kebohongan yang Bodoh",0,2 bulan yang lalu,@dinndull2267
Kelompok. Yg milih. DASMU. Gimana. Melihat. Pilihanmu. LOLOG.maluknnn,0,2 bulan yang lalu,@KholanMaulana
Ini kami menduga. Ulah. Presiden. GEMBLUNG. Alias. DASMU. Gk. Layak. Jd. Presiden. Slm.. Waras.,0,2 bulan yang lalu,@KholanMaulana
"emng ga bener ini pemerintahan nya, dari pemimpin, wakil, dan mentri²nya juga kelompok di dpr itu 
gw ga milih 02 kemaren, tapi ini gabisa dibiarin memang harus ditentang dan dibatalkan, presiden mengulang siklus drama yg sama seolah² nnti dia ubah lagi/membatalkan rencananya agar rakyat berpikir dia pahlawan come on wake up ini Drama, Drama yg menindas rakyat, menggerus indonesia, mengambil hak-hak masyarakat dan menjadi milik mereka, mereka ingin pemerintahan yg absolut ,maap semuanya itu tidak akan perna terjadi dan jangan terjadi apalgi dengan paksaan dan diam²",0,2 bulan yang lalu,@bahtiarfuady2673
Rakyat sangat menentang dgn adanya UU TNI krn TNI  tugasnya tuk menjaga kedaulatan negara seperti menjaga keamanan negara dn seluruh rakyat .jadi klau TNI punya 2 tugas itu rakyat sangat tdk setuju .jadi DPR RI segera mengembalikan UU TNI  yg sebenarnya .,0,2 bulan yang lalu,@Betti-tj3iq
"Saya ingin penerintah tegas dan keras, jtu beresiko tapi negara hsrus kondusif dsn aman. Segera tangkap, pengerak demo, dan provokatornya yg ngomporin... Jangan sampai membesar dan jadi kerusuhan  masal..  Mereka menginhjnkan kerusuhan masal biar bebas menjarah.... Dan oara koruptor kalau rusuh itu sangat senang dan  bahagia... Bisa kabur karena negara kacau dan rakyat yg susah...  Mahasiswa sekarang itu narasinya rendah pikirannya juga sangat sangat pendek sekali...",0,2 bulan yang lalu,@dennyputra-s2q
"Tolaaaaakk
Uu tni",0,2 bulan yang lalu,@AbdW-m3c
Itu artinya kita akan seperti Myanmar,0,2 bulan yang lalu,@pattinggiartofisial602
Coba bapak dan ibuk ibuk di sini komen supermasi sipil selama 27 tahun ini harta negara yg dirampok pejabat sipil mulai dri penjualan indosat oleh m3gawati sampai sekarang mega korupsi 1000 triliun di pertamina,0,2 bulan yang lalu,@adibalim987
"Media yang didanai Asing.. untuk menghancurkan Indonesia dengan melemahkan kepercayaan masyarakat terhadap TNI...
Kalo TNI nanti sudah lemah, negara mau jadi apa... semoga masyarakat Indonesia sadar akan hal ini..
Jangan gampang terprovokasi media yang punya niat jahat terhadap negri ini...",0,2 bulan yang lalu,@Andre_styawan6993
"BAGUS PAK PRABOWO, .....BIAR PADA TAKUT PARA OKNUM YANG MAU KORUP DAN MEMANFAATKAN JABATAN, BIAR DI TEMPELENG TNI D AWASI TNI❤",0,2 bulan yang lalu,@pecintagusjavar
PKI sebenarnya adalah pemerintah fakta membunuh rakyat sendiri dengan cara perlahan lahan 😅,0,2 bulan yang lalu,@calonpetrus9723
koruptor ketar ketir kalo sampe di revisi 😅,0,2 bulan yang lalu,@ssbpythonjr
"LANJUTKAN ini bagus.
Karna jaman Jokowi.pun sama.
Tp Jaman Jokowi lebih pro Polisi.
Yg banyak dapat jabatan sipil.
Sekarang Gantian TNI maju.
Mantap Ok GaS",0,2 bulan yang lalu,@selowwoles3062
Secara tidak langsung tni mencoreng institusi mereka sendiri,0,2 bulan yang lalu,@Newbie-x2d
"Saya suscreber,
Kami ,rakyat indonesia istrinya sumardi pct lagu,jdl 23tahun sumardi dan lg ,lungno wongliyo,kami setuju RUU TNI,mungkin ada perubahan,agar TNI bertugas tidak ragu ragu,karena selama revormasi,dibawah kewenangan menkopolhukam,
Kalau terus dibawahnya gimana nasib kedaulatan sabang sampai meraoke,
Mestinya dibawah menhankam,",0,2 bulan yang lalu,@SaNi-tb1um
Saya setuju RUU DI SAH KAN,0,2 bulan yang lalu,@Sastrojoyoo
pantes dongo nick name sudah menjelaskan,0,2 bulan yang lalu,@wengisreal
Provokasi cindo PKI,0,2 bulan yang lalu,@JAWERANGERSS
INDONESIAKU 😢😢,0,2 bulan yang lalu,@WahyuHidayat-ec9vy
Prabowo 1 periode.,3,2 bulan yang lalu,@FANDOSTORY
"Para lulusan terbaru sdh tdk akan dpt jatah pekerjaan lgi, semua akan diambil TNI",0,2 bulan yang lalu,@pemirsa2495
Takut para asn ada saingan,0,2 bulan yang lalu,@JohanWahyudi-bh8xy
Mampus lo suruh siapa pilih probowo.. masih tangn jokowi,0,2 bulan yang lalu,@suswanto885
"Akhirnya mengerti arti dari Pesan mantan mertua konoha"" kembalilah jika sudah seperti saya""",0,2 bulan yang lalu,@Nathan703punk
Entah negara ini akan diolah menjadi apa...pada siapa rakyat bergantung dan bernaung...,0,2 bulan yang lalu,@libargo3641
"Cuma bisa Omon Omon dan Joget Joget, hancurrrrr lah",1,2 bulan yang lalu,@TikoDel
Saya setuju,0,2 bulan yang lalu,@AdisunaryaSunarya
"penelitinya juga bodoh ini, knp masyarakat mesti takut sama TNI, yg ada selama ini kejadian hanya oknum kok bukan lembaga TNI",0,2 bulan yang lalu,@iful-m5r
Mafia narkoboy ktar ktir euy!!! Kl TNI ikut brgerak😅,0,2 bulan yang lalu,@celinalfia8254
Masyarakat ga takut ko lbih dekat dg tentara! Yg takut tuh yg takut ktauan😂😂,0,2 bulan yang lalu,@celinalfia8254
"Presiden yg bisa ngayomi rakyat dong.bkn cm yg omon omon. Jaga rakyat
.rakyat itu pintar tau",0,2 bulan yang lalu,@ArifNurRahman-wb7yc
sejarah sedang diukir kembali,0,2 bulan yang lalu,@muhammadsyahrulmukhtar5712
"Ini pilihan kalian, maka jogetin aja..boke gas okek gas",0,2 bulan yang lalu,@si_6664
Terus nanti kalo kekurangan personel buat perang ?? Nanti mau suruh suruh rakyat dulu mati ???,0,2 bulan yang lalu,@faizalkaruniar1389
TNI REBUTAN KEKUASAAN DAN TIDAK AKAN PERNAH LAGI NETRAL,0,2 bulan yang lalu,@indo-st8xc
"Untuk tahun 2029 kami saran kan untuk rakyat indonesia gak usah lagi memilih pressiden maupun anggota DPR...
Siapa yang setuju mana jempol nya",0,2 bulan yang lalu,@BayuIrawan-l1j
Harus nya yang di demo uu perampasan aset yang sampai sekarang belum juga di sah kan oleh DPR UU TNI kalau memang di butuhkan oleh negara tidak masalah..toh banyak koruptor yang di tangkap malah dari sipil bukan dari militer kembali lagi ke manusianya punya hati enggak.,0,2 bulan yang lalu,@rachmanandri2660
2 periode.,0,2 bulan yang lalu,@RompiHejovlog
"Saya sih setuju,  biar kerja pemerintahan makin cepat dan tegas.

Banyak masyarakat ga sadar, demo yg terjadi tidak murni tentang revisi uu tni.
Lihat fenomena lainnya yg kebetulan menyeruak dalam waktu yg hampir bersamaan. 
1. Korupsi Besar: yg sudah terjdi bertahun2 bru bbrp bulan ini di tindak 
2. IHSG anljog, investo asing kabur 
3. PHK dmn2 dg skala yg besar, perusahaan multi nasional jg tidak sedikit yg tutup
4. Kasus polisi 
5. Skrg kasus TNI
6. Pendidikan yg makin hancur
7. LGBT makin trend
8. Rupiah anjlog

Isu agama dari dulu masih berjalan sampe skrg.
Dan hal2 lain yg mengarah pada perpecahan dan ketidaercayaan kepada pemerintah.

Targetnya adalah kejadian 98.
Sbnrnya meleset,  harusnya terjadinya di zamannya Jokowi, jdi periode prabowo sebelum slesai haruslah terjadi krna Indonesia berani masuk ke BRICS.

tunggu saja, bakal ada lgi kasus2 yg muncul melibatkan sistem pemerintah , sampe rupiah minimal 20rbu/dolar atau pemerintahan di gulingkan.",0,2 bulan yang lalu,@dedy130idf
Buat saya gak pengaruh !  Selagi amanah sejahterakan masyarakat. Tapi Kluar dulu dari TNI baru jabat yang lain,0,2 bulan yang lalu,@triyokoyoko1690
"Tni ,polri & dpr wajib di bubarkan.mereka adalah biang kehancuran negara kita",0,2 bulan yang lalu,@Spacexxxxxxxxxxxx
"Prabowo kena jebakan Jokowi klo Prabowo pingin slemat cpt melepaskan diri dari jokowi dan cabut teriak"" nya "" hidup jokowi 3x",0,2 bulan yang lalu,@mimam6714
Menurut saya baguss TNI LEBIH AKTIP ..BIYAR TEGAS ..GA LEBAY,0,2 bulan yang lalu,@SukmaSunday
"Yang belum dapat pekerjaan banyak ,Tentara yang sudah dapat pekerjaan ya sudah gak usah dobel kerjaan",0,2 bulan yang lalu,@supraptiwinarti8131
Lebih penting uu anti korupsi daripada uu TNI,0,2 bulan yang lalu,@supraptiwinarti8131
Bukan TNI Indonesia tanpa militer akan lebih baik Indonesia tidak butuh TNI cukup mahasiswa untuk selesaikan masalah keamanan negara,0,2 bulan yang lalu,@freemansyah1091
"Kalok saya ma ,seneng kalok semua di pegang tni,mulai dari rt tni,kadus ,kades camat ,bupati,gubernur,walikota,peesiden bahkan jika perlu guru semuanya saja sudah dari anggota tni, BRAVO TNI JAYA JENDRAL PRABOWO SUBIANTO",0,2 bulan yang lalu,@DellyNurazizah
"Setuju kalau ASN disiplinkan, jika perlu dipecat saja. Sebab sarjana aja banyak yang ngagur, yang masuk ASN juga banyak. ASN digaji untuk melayani masyarakat bukan untuk orang malas. Tetapi tetap supermasi Sipil harus tetap ditegakkan.",0,2 bulan yang lalu,@MrDonnyE
Jadi para tokoh yg gak jelas,0,2 bulan yang lalu,@MixueAlan
"HATI-HATI SEKARANG DENGAN MEDIA MASA YANG DI DANAI ASING APALAGI YANG KATANYA BEBERAPA MINGGU YANG LALU MENGALIR DANA DARI GEORGE SOROS SEORANG INVESTOR DAN KONGLOMERAT AMERIKA SERIKAT.
KARENA DIKHAWATIRKAN MEDIA MASA SEPERTI ITU BISA BERAFILIASI DAN BERALIANSI DENGAN MAHASEWA SERTA LSM/NGO YANG JUGA DIDANAI ASING UNTUK MELAKUKAN DEMO RUSUH.
ADA ATURAN TIDAK TERTULIS YANG BUKAN RAHASIA UMUM LAGI BAHWA JIKA AKSI DEMONSTRASI MAU DILIPUT OLEH MEDIA MASA ELEKTRONIK MINIMAL PENDEMO HARUS RUSUH.
INGAT KATA-KATA MANTAN PANGLIMA TNI JEND.(PURN) GATOT NURMANTIO WAKTU BELIAU MASIH MENJADI PANGLIMA SAAT ITU,,BAHWA KEKAYAAN ALAM INDONESIA SUDAH MENJADI TARGET OLEH AMERIKA SERIKAT DAN UNI EROPA UNTUK DIBAGI-BAGI,, SEHINGGA PARA KAPITALIS DAN PEMIMPIN SERTA TOKOH-TOKOH POLITIK DI AMERIKA SERIKAT DAN UNI EROPA SELALU BERUSAHA MENGACAUKAN NEGARA INDONESIA DENGAN TURUT CAMPUR MASALAH KEBIJAKAN PEMERINTAH INDONESIA.
DAN LIHATLAH NASIB UKRAINA SEKARANG YANG SEBENTAR LAGI WILAYAHNYA AKAN DI BAGI-BAGI OLEH AMERIKA SERIKAT.",0,2 bulan yang lalu,@salwasabrina7506
