author,published_at,updated_at,like_count,text,video_id
@SaminiSamini-q3v,2025-06-07T01:57:47Z,2025-06-07T01:57:47Z,0,"Rocky Gerung Ndak laku kawin jadi bujang lauk Ndak perempuan yang mau jadi istrinya karena hidupnya hanya untuk nyinyirin orang lain.
Tak doakan semoga berjodoh sama Sarita orang Yaman nanti pulang ke negaranya Yaman sana biar negara Indonesia tercinta ini kurangi orang orang yang kerjaan nya hanya nyinyir Ndak berguna bagi masyarakat Indonesia.😢😢😢😢😢😢😢",lxJwtetN5HU
@gomblohsaja8734,2025-06-07T01:57:19Z,2025-06-07T01:57:19Z,0,rocky garong 😂😂😂,lxJwtetN5HU
@supriantonanton2766,2025-06-07T01:53:24Z,2025-06-07T01:53:24Z,0,😂😂,lxJwtetN5HU
@wahyusetiyo-gu6up,2025-06-07T01:46:11Z,2025-06-07T01:46:11Z,0,fitnah hinaan cacian makian tanda orang mau d angkat drajatnya...dr semua yg ada GIBRAN layak jd pemimpin NKRI...,lxJwtetN5HU
@TonyJa-q7q,2025-06-07T01:34:57Z,2025-06-07T01:34:57Z,0,Kau siapa??? Kucing garong,lxJwtetN5HU
@ribowosemarang9780,2025-06-07T01:27:40Z,2025-06-07T01:27:40Z,0,"DOBOOOOL,,ramal aja nasibmu sendiri Rung gerug.bisa sisa hidupmu dibui sampai busuk.",lxJwtetN5HU
@rahmatwaluyo3536,2025-06-07T01:12:07Z,2025-06-07T01:12:07Z,1,Majzulkan gibran,lxJwtetN5HU
@wijayakusuma9702,2025-06-07T01:06:44Z,2025-06-07T01:17:22Z,0,"Biasalah...Sebagian rakyat ada yg di danai, Cuan Dari luar negeri untuk membuat ombang ambing pemerintahan sekarang. 
Namanya juga, sistem jajahan belanda masih melekat sampai sekarang Upeti heee",lxJwtetN5HU
@jualbelimanaj6614,2025-06-07T00:53:00Z,2025-06-07T00:53:00Z,0,"Dari dulu si atheis ini suka menghalu diamini sama si kdroon dungu, lupa y dibelakang gibran jokowi itu ada setidaknya 58% ratusan juta rakyat indonesia",lxJwtetN5HU
@rudisuhartono8897,2025-06-07T00:48:57Z,2025-06-07T00:48:57Z,0,Makzulkan segera ! Lebih cepat lebih baik ... Terlalu bloon bin plonga plongo,lxJwtetN5HU
@jimmywidjaja8458,2025-06-07T00:47:14Z,2025-06-07T00:47:14Z,0,RG banting stir jadi dukun ya kok menerawang 😂😂😂,lxJwtetN5HU
@Pakrt002-v5z,2025-06-07T00:47:12Z,2025-06-07T00:47:12Z,0,mata senior tni  nga salah menilai.. saya aja golongan miskin aja melihat dungu nya wapres Indonesia.. mau jadi apa lagi ini negara jika gibran pimpin ini negara??,lxJwtetN5HU
@dewakhayangan9917,2025-06-07T00:41:11Z,2025-06-07T00:41:11Z,0,Wajib di lengserkan..suara di berikan pada rakyat justru memperkuat politik jabatan tertinggi negara hanya jadi milik satu keluarga,lxJwtetN5HU
@budiono-ut9py,2025-06-07T00:40:11Z,2025-06-07T00:40:11Z,0,Roky garong bisa apa cuma omong doang,lxJwtetN5HU
@siswocahyono2338,2025-06-07T00:34:38Z,2025-06-07T00:34:38Z,0,Nerawang nasib orang laen...nasib RG sendiri gak jelas...tidak lebih baik dari SAMPAH...😂😂😂😂😂,lxJwtetN5HU
@ajhiajhi0873,2025-06-07T00:23:26Z,2025-06-07T00:23:26Z,0,"JANGAN"" KELUARGA PKI",lxJwtetN5HU
@Bdevsvd12356,2025-06-07T00:21:59Z,2025-06-07T00:21:59Z,0,1 paket alias semua bodong😂,lxJwtetN5HU
@parda-hutapea9907,2025-06-07T00:14:30Z,2025-06-07T00:14:30Z,1,Kalau begini akan gaduh trus harus tegas dan senyab sebagai efek jera,lxJwtetN5HU
@parda-hutapea9907,2025-06-07T00:13:54Z,2025-06-07T00:13:54Z,0,LSM yang selalu membuat gaduh rakyat harus tegas terhadap obnum dan kudeta wapres demi bangsa,lxJwtetN5HU
@BandungJuara-ft5hk,2025-06-07T00:11:34Z,2025-06-07T00:11:34Z,0,Si raja dungu masih saja ada  PENGIKUTNYA 😂,lxJwtetN5HU
@patriotibupertiwi2635,2025-06-07T00:04:39Z,2025-06-07T00:04:39Z,15,SELAMATKAN INDONESIA,lxJwtetN5HU
@sulawesijaya6426,2025-06-07T00:02:06Z,2025-06-07T00:02:06Z,0,Ajukan ke MK,lxJwtetN5HU
@NyomanGunarta-d1w,2025-06-06T23:55:21Z,2025-06-06T23:55:21Z,0,"Ya orang baik selalu jadi sasaran orang orang yng suka nyinyir,tapi bagi Jokowi dan Gibran orangnya sabar itu kelebihannya",lxJwtetN5HU
@ghufron_albeij1178,2025-06-06T23:48:21Z,2025-06-06T23:48:21Z,0,"Anak haram konstitusi, ijazahnya juga gak jelas..... Ayo, kita dukung pembuangan sampah politik ini...!!!",lxJwtetN5HU
@sujianto7144,2025-06-06T23:39:50Z,2025-06-06T23:39:50Z,0,Gerung provokator bangsa...,lxJwtetN5HU
@cahaya_utama88,2025-06-06T23:37:29Z,2025-06-06T23:37:29Z,0,"siapa rocky gerung??bujang lapuk sok sok an terawang,😂😂",lxJwtetN5HU
@masembul87informen42,2025-06-06T23:37:04Z,2025-06-06T23:37:04Z,0,Ksh jabatan wakil presiden ke rg bs apa dia,lxJwtetN5HU
@yoncaraka5643,2025-06-06T23:32:22Z,2025-06-06T23:32:22Z,0,Wapres konyol,lxJwtetN5HU
@blacksam5906,2025-06-06T23:31:41Z,2025-06-06T23:31:41Z,0,Si Rocky Gerung jadi tukang ramal tidak akan terjadi Pemakzulan Rocky lihat saja nanti,lxJwtetN5HU
@stolaircraftsuyanto9728,2025-06-06T23:14:30Z,2025-06-06T23:14:30Z,2,"Kalau bisa dua""ny di lengserkan itu akan bagus, daripada cuna wakilnya..",lxJwtetN5HU
@stolaircraftsuyanto9728,2025-06-06T23:13:13Z,2025-06-06T23:13:13Z,0,"Lebih tercoreng lagi Mulyono mengobok"" konstitusi demi ambisi anaknya",lxJwtetN5HU
@GanjarSatriyono,2025-06-06T23:11:21Z,2025-06-06T23:11:21Z,1,Ingat sejarah,lxJwtetN5HU
@rifalifal6312,2025-06-06T23:10:06Z,2025-06-06T23:10:06Z,0,BIARIN AJA BUNG ROCKY GAK USAH D TERAWANG NNTI  JUGA RUNTUH SENDIRI...,lxJwtetN5HU
@trimargas86,2025-06-06T23:08:45Z,2025-06-06T23:08:45Z,0,Fufufafa hehehehe bgm kabarnya?? Semoga sehat sehat dan aman aman saja😂😂,lxJwtetN5HU
@christophersalahati2677,2025-06-06T23:02:16Z,2025-06-06T23:02:16Z,0,"Pemaksulan waspres apa alasannya, apakah wapres BP Gibran melakukan pelanggaran berat terhadap rakyat dan bangsa Indonesia?.",lxJwtetN5HU
@AbdulMuttaqin-y6f,2025-06-06T23:01:16Z,2025-06-06T23:01:16Z,0,"Ketua NATO Indonesia grung, No Action Talk Only, cuma kritik saran kritik saran kritik saran, masih hebat Roy Suryo menempuh jalur hukum pilihan nya menang atau buih..... Cuma ngomong tok nggak ada aksi nyata percuma bung rumput pun enggan mendengarkan nya",lxJwtetN5HU
@SuharmanHarman-n5r,2025-06-06T23:00:46Z,2025-06-06T23:00:46Z,0,Roky gerung orang tdk berguna profokator bikin gaduh,lxJwtetN5HU
@IkrorFirmansyah-of5xb,2025-06-06T22:44:45Z,2025-06-06T22:46:13Z,0,"Demokrasi ada yang membuat bau seperti terasi!!!!,,,ditimteng langsung ditangkap polisi!!!,,, jadi kerja TNI polri kemarin sama timnya Bawaslu dst dianggap***tidak sah**",lxJwtetN5HU
@sriandriyani8910,2025-06-06T22:42:52Z,2025-06-06T22:42:52Z,0,Rokcy gerung banyak omong,lxJwtetN5HU
@SatriaAnanda-x6y,2025-06-06T22:41:44Z,2025-06-06T22:41:44Z,0,gak ada yang tidak mungkin dahulu Soekarno Soeharto GUSDUR SEMUA PERNAH MENJADI PRESIDEN RI DAN BISA DILENGSERKAN,lxJwtetN5HU
@syafiihs2,2025-06-06T22:33:09Z,2025-06-06T22:33:09Z,18,"Smg saja tetawangan bung Rovky benar. 
. biar negara ini damai kedepanya....",lxJwtetN5HU
@swrsn2_8p,2025-06-06T22:27:01Z,2025-06-06T22:27:01Z,0,"Kami siap berkorban bila gibran diobok obok,ingat ini...",lxJwtetN5HU
@Shepia321,2025-06-06T22:23:02Z,2025-06-06T22:23:02Z,1,SETUJU,lxJwtetN5HU
@MuhammadBintibsokeh,2025-06-06T22:12:21Z,2025-06-06T22:12:21Z,0,Saya yakin alloh melindungi orang yang benar dan memberi hukuman di dunia dan di akhirat orang yang salah yang menuduh tanpa bukti,lxJwtetN5HU
@suparnojoyowijoyo4663,2025-06-11T00:40:43Z,2025-06-11T00:40:43Z,0,Jkw bikin kelompok yg mau jilat pasti dapat jatah jabatan modal ordal atau jilat,HjfL_hQqkck
@YuraHitaya,2025-06-10T02:57:03Z,2025-06-10T02:57:03Z,0,Pak Jokowi saat pimpin Negara banyak Kebaikan utk Rakyat,HjfL_hQqkck
@sigitsetyawadi3951,2025-06-11T11:36:45Z,2025-06-11T11:36:45Z,0,"Semua masyarakat agak gagap dengan kondisi yg baru pertama terjadi, yaitu bersatunya presiden sebelumnya dengan presiden penggantinya. 
Biasanya presiden yg diganti memusuhi presiden yg mengganti.",5OXpg8wY-C8
@RizalAbu-n2s,2025-06-11T06:58:07Z,2025-06-11T06:58:07Z,0,Jokowi masih presidenya prabowo hanya bentuk kabinet tapi yang  mengkomandoi adalah keluarga solo😂😂,5OXpg8wY-C8
@AntahlahYuang-t7p,2025-06-10T13:45:35Z,2025-06-10T13:45:35Z,0,Ketegasan dn ke branian se org pemimpin yg jujur dn adil yg bisa ber tindak demi rakyat dn NKRI❤,5OXpg8wY-C8
@AntahlahYuang-t7p,2025-06-10T13:42:47Z,2025-06-10T13:42:47Z,0,Selagi ada geng solo dn di nasty jokowi hukum rusak 😂,5OXpg8wY-C8
@UcoSinaga,2025-06-10T06:19:37Z,2025-06-10T06:19:37Z,0,"tv one jgn lah jadi media propokator, netral lah sama pemerintah.",5OXpg8wY-C8
@waknolong3695,2025-06-10T05:07:47Z,2025-06-10T05:07:47Z,0,"❤aku berpikiran akan adanya kesamaan antara sebuah novel yang berjudul, ""ratapan anak tiri"", dengan kisah nyata yang sedang, "" di lakonkan oleh roy cs dan para pengamat pun ingin menerangkan berapa buruknya atau negatifnya bila punya istri baru setelah kita punya anak❤😂❤😂",5OXpg8wY-C8
@NandaKrisna-k4f,2025-06-10T04:40:59Z,2025-06-10T04:40:59Z,0,Semoga pak prabowo selalu sehat karena memang berat pr yg mesti di sleseikan itu rakyat kecilpun tau rusak nya negara sebelum beliau menjabat salam GERINDRA,5OXpg8wY-C8
@LutfiFakina-u4s,2025-06-10T02:46:46Z,2025-06-10T02:46:46Z,0,Jgn sebut jokowi lg jokowi udah nga ada faedahnya hanya  sumbersegala. Dari masalah terutam mslh korupsi dan tukang utang .,5OXpg8wY-C8
@SabarUdin-fx8is,2025-06-10T02:22:48Z,2025-06-10T02:22:48Z,0,Berita kaleng kaleng berita gak berbobot...,5OXpg8wY-C8
@RokipHas,2025-06-10T00:04:16Z,2025-06-10T00:04:16Z,0,Orang orangnya Bowo lemah,5OXpg8wY-C8
@Jomblo_Ngenes.01,2025-06-09T16:14:27Z,2025-06-09T16:14:53Z,1,"Saya pilih Pak Prabowo karena memang saya ingin milih Pak Prabowo, untuk wakilnya saya ga milih tp sayangnya dia nebeng jadi mau ga mau kepilih tp yg saya Pilih itu Pak Prabowonya ya,
Kalo ingin ganti wakilnya aja,, saya sangat setuju, tp jangan diganti dengan termul² ya Pak,",5OXpg8wY-C8
@TtTololet,2025-06-09T15:55:37Z,2025-06-09T15:55:37Z,0,Rakyat NKRI siap awasi grombolan piple power Roy cs Rais,5OXpg8wY-C8
@imraladhanaim8445,2025-06-09T15:30:36Z,2025-06-09T15:30:36Z,0,Hidup Jokowi,5OXpg8wY-C8
@akbaraidil3455,2025-06-09T14:29:03Z,2025-06-09T14:29:03Z,0,"3x Pilpres Saya Memilih Pak Prabowo Tidak Perduli Siapa Wakilnya ✍️
Tapi Wakil Pak Prabowo Saat ini Adalah Orang yg Berpotensi Berbahaya 🤔, 
Orang ini Berambisi Ingin Menjadi Presiden Dengan Menyingkirkan Penghalangnya 🤔
Oleh Karena itu Pak Prabowo Harus Berhati-hati Terhadap Tipu Muslihat Gerombolan Raja Jawa ( ORDE PENIPU) 🙏",5OXpg8wY-C8
@sibrooficall4587,2025-06-09T14:15:17Z,2025-06-09T14:15:17Z,0,yang memutuskan dan mengendarai MK 90 menurut saya  masuk neraka.,5OXpg8wY-C8
@leayellow4157,2025-06-09T14:11:07Z,2025-06-09T14:11:07Z,0,Kalau cari narasumber jangan hensat dong... dia kan jelas2 haters nya pak jokowi..,5OXpg8wY-C8
@sulaimanmania,2025-06-09T14:04:01Z,2025-06-09T14:04:01Z,0,Pak jokowi the best❤❤❤❤,5OXpg8wY-C8
@botmisteri,2025-06-09T14:02:39Z,2025-06-09T14:02:39Z,0,"menurut gua jokowi ini seperti bos mafia/bos gangster yang ada di filem filem,  dianya gak jago ngapa ngapain,  yang jago jago itu antek anteknya,  jago argumen,  jago brantem,  ujung ujungnya,  kita smua tau,  bos mafia itu pasti kalah/ terbunuh(peran di filem)",5OXpg8wY-C8
@rahmadhidayat399,2025-06-09T14:00:12Z,2025-06-09T14:00:12Z,0,Hensat tumbang ga tahan dgn godaan akhir ny terjerumus dalam kbohongan,5OXpg8wY-C8
@imghochannel1405,2025-06-09T13:45:16Z,2025-06-09T13:45:16Z,0,"Kelihatannya aja yg pandai saat bicara tp dangkal Skali cara pikirnya haha.. prtama knp tidak??  KLO keberlanjutkan itu bagus dan menjaga pembangunan ttp berjalan.. knp tidak??KLO org"" terbaik ttp di pertahankan di kabinet..knp tidak?? KLO menjaga hubungan antar pemimpin terdahulu dan dia yg sedang menjabat KLO itu akan JD adem ayem.. berkaga dgn Mega gusdur Mega sby.. apa tu tidak cukup Jd tontonan sejarah yg menjijikan di negri ini.. seorg yg katanya pemimpin tp seakan lebih mentingkan ego dr pd ketentraman bernegra.. dn untuk lu YG HANYA MODAL BACOT G ADA KONTRIBUSI NYATA UNTUK NEGARA LU TAK UBAHNYA SAMPAH NEGARA YG HANYA MODAL BACOTTTT 😂😂😂😂",5OXpg8wY-C8
@mirhanan5625,2025-06-09T13:42:27Z,2025-06-09T13:42:27Z,0,Kalau cari narasumber jangan yg kek gituan bos... Ini Narasumber yg penjilat juga.,5OXpg8wY-C8
@lauh_mahfidz99,2025-06-09T13:06:45Z,2025-06-09T13:06:45Z,0,Mulyono adlalah pleciden bekas yang tak tau malu,5OXpg8wY-C8
@SosorLadang-c2s,2025-06-09T12:51:20Z,2025-06-09T12:51:20Z,0,Prabowo...melanjutkan program nya dan membangun negeri ini...  dan menangkap para koruptor2 yg merugikan  negara.,5OXpg8wY-C8
@SosorLadang-c2s,2025-06-09T12:48:47Z,2025-06-09T12:48:47Z,0,Hanya jokowi yg nampak membanngun nusantara....dari.aceh sampai.papua.  dari sukarno..sampai presiden ke 6....tdk ada yg mau bangun negeri ini....ke banyakkan pada korupsi.,5OXpg8wY-C8
@SosorLadang-c2s,2025-06-09T12:46:39Z,2025-06-09T12:46:39Z,0,"Kalian jgn komentar...jadi provokator.

Kalian tdk pernah belah 1945 yg lalu.. bnyk komentar ujung nya adu domba rakyat...",5OXpg8wY-C8
@percetakansablonmp6504,2025-06-09T12:34:49Z,2025-06-09T12:34:49Z,0,Omon2,5OXpg8wY-C8
@putragilargilar,2025-06-09T12:16:06Z,2025-06-09T12:16:06Z,0,Saya mau tanya.. APAKAH PROGRAM MBG SUDAH TEREALISASI? Sedangkan di tempat saya tidak ada sama sekali,5OXpg8wY-C8
@putragilargilar,2025-06-09T12:14:20Z,2025-06-09T12:14:20Z,1,Tahun kemaren saya GOLPUT.. saya dukung prabowo lewat do'a saja.. karena saya tidak suka dengan pasanganya yg haram konsitusi & munafik,5OXpg8wY-C8
@ibnusuud5312,2025-06-09T11:55:39Z,2025-06-09T11:55:39Z,0,kopassus rasa sloth😂😂😂😂😂,5OXpg8wY-C8
@kasipem-f3b,2025-06-09T11:38:46Z,2025-06-09T11:38:46Z,0,Jokowi msh dicintai oleh banyak rakyat indonesia...sangat susah memisahkan nama jokowi dari prabowo.,5OXpg8wY-C8
@noxsoecy81,2025-06-09T11:38:24Z,2025-06-09T11:38:24Z,0,"Kabinet gemuk.
Titipan Mulyono.",5OXpg8wY-C8
@oliverj-p9v,2025-06-09T11:28:09Z,2025-06-09T11:28:09Z,1,Gak mungkin kalo gak ada campur tgn dari yono,5OXpg8wY-C8
@NiniWn-i5q,2025-06-09T11:27:55Z,2025-06-09T11:27:55Z,0,"Jokowi bukan pak Prabowo yg disayang tapi Gibran anaknya, pak Prabowo buat alat buat Gibran bisa jadi presiden 😅😅😅😅😊",5OXpg8wY-C8
@yantoOke-y4k,2025-06-09T11:26:31Z,2025-06-09T11:26:31Z,0,saya projowo,5OXpg8wY-C8
@sonnyspoon6931,2025-06-09T11:26:14Z,2025-06-09T11:26:14Z,0,Seolah olah ribut padahal di belakang ngopi bareng.....paham kak sampai sini?,5OXpg8wY-C8
@Kasmin123-b7w,2025-06-09T11:15:13Z,2025-06-09T11:15:13Z,0,Ngomong orang Islam tapi ko seudon emang jaman udah nda takut sama Alloh,5OXpg8wY-C8
@maibanjar6330,2025-06-09T11:03:16Z,2025-06-09T11:03:16Z,0,Udah Aman,5OXpg8wY-C8
@agoestirto6699,2025-06-09T11:03:09Z,2025-06-09T11:03:09Z,1,😢MK 90 melanggar kode etik,5OXpg8wY-C8
@maibanjar6330,2025-06-09T11:02:58Z,2025-06-09T11:02:58Z,0,Langkap pendidikan sama tentara. Aman,5OXpg8wY-C8
@maibanjar6330,2025-06-09T11:02:17Z,2025-06-09T11:02:17Z,0,Pemakzolan gbran udah kan . Anggkat Anis sama pa,5OXpg8wY-C8
@bonaventuraenrico2240,2025-06-09T10:58:56Z,2025-06-09T10:58:56Z,0,Masih ingin berkuasa kah? 😂,5OXpg8wY-C8
@bundaeda4390,2025-06-09T10:54:39Z,2025-06-09T10:56:19Z,0,"Ciri2 kepanikan Jokowi tdk mau diam, selalu mau  dekat dg org2 terdekatnya dl, pasti ada org curiga  , doakan pak Prabowo smg tetap kuat dlm mnjalankan tugasnya tnp ada Iblis yg nyata mengganggu beliau",5OXpg8wY-C8
@jhonysyaputra6418,2025-06-09T10:32:36Z,2025-06-09T10:32:36Z,4,Bukan salah Jokowi kalau kalian terus menerus sebutkan nama Beliau.. salah kalian sendiri yg membuat nama beliau tambah hebat.. sehat terus Pak Jokowi..🇮🇩🇮🇩🇮🇩💪🏽💪🏽🙏🏼,5OXpg8wY-C8
@PapinPapin-e3w,2025-06-09T10:27:06Z,2025-06-09T10:27:06Z,0,Yaah yg namanya melanjutkan pekerjaan pk iokowi ya emang begitu yg belum beres ya pk prabowo yg ngeberesin,5OXpg8wY-C8
@tegaklurus-dq9yw,2025-06-09T10:23:34Z,2025-06-09T10:23:34Z,0,cm asumsi mereka yg iri dg kedekatan Prabowo dan Jokowi jd selalu di giring agar mereka pecah,5OXpg8wY-C8
@TiyaAyit-y1s,2025-06-09T10:20:43Z,2025-06-09T10:20:43Z,0,"Berpikir sehatlah sbg rakyat, pembangunan berkelanjutan itu sangat baik, semua progam pembangunan agar tercapai TDK terbengkalai.",5OXpg8wY-C8
@mmufid775,2025-06-09T10:19:40Z,2025-06-09T10:19:40Z,0,"Sebagai kepala negara harus tegas dong,.!  G boleh ad matahari kembar dlm pimpin negara",5OXpg8wY-C8
@signalairdropid2669,2025-06-09T10:14:29Z,2025-06-09T10:14:29Z,0,"Pak umur sudah tua buat apa gak enakan kalau mentri salah copot saja, bpk harus berada di rakyat banyak orang pintar juga yang jujur demi bangsa",5OXpg8wY-C8
@gugungunar,2025-06-09T10:01:45Z,2025-06-09T10:01:45Z,0,"Prabowo lantang doang bicaranya, sama Jokowi mlempem",5OXpg8wY-C8
@yenianayeni6808,2025-06-09T10:00:40Z,2025-06-09T10:00:40Z,0,Apakah pemimpin baru dan pemimpin lama harus bertengkar gitu,5OXpg8wY-C8
@MimiAurora-v3w,2025-06-09T09:41:21Z,2025-06-09T09:41:21Z,0,Harusnya Prabowo sadar modal kampanye dari Jokowi adalah hasil ngutang luar negeri rakyat yg bayar knp Prabowo harus tunduk sama Jokowi penghianat bangsa,5OXpg8wY-C8
@MimiAurora-v3w,2025-06-09T09:39:29Z,2025-06-09T09:39:29Z,0,Karena Jokowi punya duit haram trilyunan makanya banyak yg jadi penjilat,5OXpg8wY-C8
@pathonyirvanto1661,2025-06-09T09:32:53Z,2025-06-09T09:32:53Z,0,"Pak prabowo juga bersama pak SBY,, tapi narasi ny semua ke pak jokowi.. 
Sungguh luar biasa media-media ini",5OXpg8wY-C8
@Tgkuzulkarnainzul,2025-06-09T09:31:23Z,2025-06-09T09:31:23Z,0,"Hidup.jokowi.makjulkan.
Gibran.fufupapa",5OXpg8wY-C8
@amranalamsyah2011,2025-06-09T09:16:51Z,2025-06-09T09:16:51Z,0,"Terlalu kelihatan bhw jokowi gak rela dan gak mau mundur dari pemerintahan, beda dgn presiden yg lain",5OXpg8wY-C8
@Sugianto-r2p,2025-06-09T09:15:50Z,2025-06-09T09:15:50Z,0,"Selama pa prabowo jadi presiden,jokowi,keluarga & kroninya pasti aman",5OXpg8wY-C8
@AhmadFikri-sm8zv,2025-06-09T09:13:39Z,2025-06-09T09:13:39Z,0,"Mandiri bukan berarti mengutamakan egonya sendiri, tetapi perlu pandangan dan gagasan orang lain demi bangsa dan negara bukan hanya dari pak jokowi tapi dari pemikiran dan gagasan para negerawan yang bertujuan untuk kemajuan bangsa dan negara.",5OXpg8wY-C8
@EuisKurniawati-zh6fd,2025-06-09T09:00:15Z,2025-06-09T09:00:15Z,0,"Kadang yg bikin heboh itu adalah para host, wartawan suka menggoreng"" opini",5OXpg8wY-C8
@asephidayat2764,2025-06-09T08:58:17Z,2025-06-09T08:58:17Z,0,Bukan cuma di bayangi tp memang jokowi masih menguasai.. Pa prabowo tidak berdaya...,5OXpg8wY-C8
@antonibaturaja8301,2025-06-09T08:56:52Z,2025-06-09T08:56:52Z,0,"Bukan sekedar simbol bodoh, itu berarti pak Prabowo percaya pada mereka, bahwa mereka bekerja keras, 5 THN kerja sama, jd tau pak Prabowo itu kerja mereka 😂😂😂",5OXpg8wY-C8
@EuisKurniawati-zh6fd,2025-06-09T08:56:46Z,2025-06-09T08:56:46Z,0,"Jokowi..sdh purna jd jangan lah dibilang cawe""...dipemerintah prabowo....klo prabow masih minta pendapat itu wajar, karena kita tau jokowi sangat sukses memimpin indonesia slm10 th....presiden tebaik lah diindonesia",5OXpg8wY-C8
@Animasi_Anak_TV,2025-06-09T08:53:18Z,2025-06-09T08:53:18Z,2,Makzulkan gibran !,5OXpg8wY-C8
@achomustan,2025-06-09T08:49:56Z,2025-06-09T08:49:56Z,2,Prabowo melanjutkan kinerja semua presiden terdahulu,5OXpg8wY-C8
@SuparmanParman-ip6sq,2025-06-09T08:45:34Z,2025-06-09T08:45:34Z,1,Kalau presiden prabowo masih dibayangi dengan pa Jokowi ada apa sebenarnya dengan pa Prabowo,5OXpg8wY-C8
@BibBrads,2025-06-09T08:43:11Z,2025-06-09T08:43:11Z,4,Semoga presiden prabowo tetap teguh pokus demi negri dan rakyatnya bukan ada unsur dinasti,5OXpg8wY-C8
@ekokanugroho70,2025-06-09T08:41:30Z,2025-06-09T08:41:30Z,0,Mau mati mau mati mau mati ban udah rusak,5OXpg8wY-C8
@SahabatAbat,2025-06-09T08:41:23Z,2025-06-09T08:41:23Z,0,"Pak prabowo mmg Dalam Bayang bayang Jokowi,, krn mentri Strategis Dikabinet Prabowo di isi oleh Org org di Era kabinet jokowi,, teasuk Pejabat hukum,",5OXpg8wY-C8
@josep3359,2025-06-09T08:41:11Z,2025-06-09T08:41:11Z,1,"Jangan biarkan dibayang bayangi terus menerus, kalau memang sudah purna bakti, tidak perlu ikut campur tangan pemerintahan yang sekarang lagi berjalan 💪💪",5OXpg8wY-C8
@dadangdadang8328,2025-06-09T08:40:57Z,2025-06-09T08:40:57Z,1,Menurut saya pa.prabowo sdh mandiri adapun siraturahmi pa.prabowo baik dg semua tokoh menjalin persatuan yg baik....pa.jokowi merupakan mantan presiden yg banyak dukungan dr sebagian masyarakat indonesia...apa yg salah dg pa.jokowi....ditakuti oleh kaum yg nyinyir untuk proses politik kedepan th.2029....padahal orang seperti pa.prabowo dan pa.jokowi tipikel orang iklas untuk loyalitas bangsa dan negara...was,5OXpg8wY-C8
@FirmanSyah-vv7qv,2025-06-09T08:40:31Z,2025-06-09T08:40:31Z,0,Muncul lagi kapan indonesia maju tanpa penghalang huuh,5OXpg8wY-C8
@ekokanugroho70,2025-06-09T08:40:09Z,2025-06-09T08:40:09Z,0,Pemipuan ban gi mana,5OXpg8wY-C8
@NoelSan-wy2qq,2025-06-09T08:40:03Z,2025-06-09T08:40:03Z,0,11 12 awokawok Mulyono 😊,5OXpg8wY-C8
@eddynofiandy2353,2025-06-09T08:37:36Z,2025-06-09T08:38:35Z,0,"Kalau udah selesai tugas jadi Presiden, tdk usah ikut campur lagi utk urus negara ini, krn sdh ada presiden dan timnya yg punya tanggungjawab urusan selanjutnya",5OXpg8wY-C8
@ayahripal3781,2025-06-09T08:31:49Z,2025-06-09T08:31:49Z,1,Jokowi tidak tahu diri,5OXpg8wY-C8
@yunusgiltim3966,2025-06-09T08:28:57Z,2025-06-09T08:28:57Z,0,"Aduh sukanya ngurusin orang, ywes lh kita serahkan kepada pak presiden Prabowo Subianto",5OXpg8wY-C8
@Otib-g2o,2025-06-09T08:27:09Z,2025-06-09T08:27:09Z,0,Negara di dlm negara..,5OXpg8wY-C8
@ranyrendyaj1829,2025-06-09T08:22:53Z,2025-06-09T08:22:53Z,0,"Dukun politik? 
Dukun.politik dari hongkong!
ternak Anis ,kog di  bilang dukun politik🤣🤣🤮🤮🤮",5OXpg8wY-C8
@ryanrakenssu,2025-06-09T08:19:04Z,2025-06-09T08:19:04Z,0,👍👍👍,5OXpg8wY-C8
@SayutiMurni,2025-06-09T08:17:37Z,2025-06-09T08:17:37Z,0,"Jokowi orangnya baik prabowo orangnya bijaksana, kenapa ada orang yg ngak senang jangan dooong,",5OXpg8wY-C8
@AsumirahIrah,2025-06-09T08:16:12Z,2025-06-09T08:16:12Z,0,Dua matahari benar kata SBY 🤣 Joko edhan haus kekuasaan..,5OXpg8wY-C8
@cocoruyuk3764,2025-06-09T08:08:44Z,2025-06-09T08:08:44Z,0,Berkesinambungan malah bagus.,5OXpg8wY-C8
@senggolb4cok500,2025-06-09T08:07:50Z,2025-06-09T08:07:50Z,0,"Tegakkan hukum yg sebenarnya, makan bubur dtengah🇮🇩🇮🇩semangat JENDRALLLL!!!!",5OXpg8wY-C8
@VirgoVip-g8l,2025-06-09T08:04:24Z,2025-06-09T08:04:24Z,0,orang serakah haus kekuasaan & kekayaan,5OXpg8wY-C8
